0x00091360: aaa  ; call ebx ; 
0x000f35a1: push 0x810002C5 ; retn 0xEA5B ; 
0x000eaaa1: push 0x81000350 ; retn 0x755B ; 
0x000e21a1: push 0x810003D9 ; retn 0xFE5B ; 
0x000b2d99: push 0x810006CD ; ret  ; 
0x000a2499: push 0x810007D6 ; ret  ; 
0x00092699: push 0x810008D4 ; ret  ; 
0x00092599: push 0x810008D5 ; ret  ; 
0x00092499: push 0x810008D6 ; ret  ; 
0x00092399: push 0x810008D7 ; ret  ; 
0x000759a1: push 0x81000AA1 ; retn 0xC65B ; 
0x000757a1: push 0x81000AA3 ; retn 0xC85B ; 
0x0006a5a1: push 0x81000B55 ; retn 0x7A5B ; 
0x00143da1: push 0x81FFFDBD ; retn 0xE25B ; 
0x00164978: push 0xB8FFFCC3 ; ret  ; 
0x001875a8: push 0xE4000000 ; ret  ; 
0x000c62ca: push 0xE801FFFA ; jmp eax ; 
0x0001b3c6: push 0xEBFFF928 ; retn 0xD231 ; 
0x00002c55: push 0xF8CD6EB0 ; rep ret  ; 
0x0004764f: push 0xFFFFFF89 ; retn 0x8166 ; 
0x001656b1: push 0xFFFFFFEC ; jmp dword [eax] ; 
0x00175400: push 0xFFFFFFEE ; jmp dword [ebx] ; 
0x001753b1: push 0xFFFFFFEE ; jmp dword [edi] ; 
0x001753dd: push 0xFFFFFFEE ; jmp dword [esi] ; 
0x00157a91: push 0xFFFFFFEF ; call dword [eax+0x65] ; 
0x00157b11: push 0xFFFFFFEF ; call dword [eax+0x7AFFEF5F] ; 
0x00157995: push 0xFFFFFFEF ; call dword [ebx] ; 
0x00157a21: push 0xFFFFFFEF ; call dword [esi+0x66] ; 
0x00157b55: push 0xFFFFFFEF ; jmp dword [eax+ebx*2] ; 
0x00157b29: push 0xFFFFFFEF ; jmp dword [edi+0x62] ; 
0x001585e9: push 0xFFFFFFF0 ; call dword [ebx+0x32FFF06A] ; 
0x0010ed95: push 0xFFFFFFF1 ; call dword [eax-0x73] ; 
0x0018c2a9: push 0xFFFFFFF2 ; jmp dword [edi+0x08] ; 
0x00193379: push 0xFFFFFFF4 ; jmp esp ; 
0x00167e81: push 0xFFFFFFF6 ; call dword [eax-0x6BFFFD5B] ; 
0x00167e89: push 0xFFFFFFF6 ; call esp ; 
0x00089db4: push 0xFFFFFFF6 ; retn 0x7520 ; 
0x00089db9: push 0xFFFFFFF6 ; retn 0x7540 ; 
0x00169079: push 0xFFFFFFF8 ; jmp dword [ecx+ecx*2] ; 
0x0007e279: push 0xFFFFFFFA ; jmp dword [esi-0x70] ; 
0x00156ef1: push cs ; call eax ; 
0x00076f94: push cs ; call ecx ; 
0x00156eed: push cs ; jmp dword [eax-0x2F000CF2] ; 
0x00084184: push cs ; ret  ; 
0x000f6adc: push ds ; call dword [eax+0x57E58955] ; 
0x0018d77d: push ds ; call dword [ebx+0x00000001] ; 
0x00157061: push ds ; jmp dword [eax] ; 
0x00003c2d: push ds ; ret  ; 
0x0016486c: push ds ; retn 0xFFFC ; 
0x00167332: push dword [0xD5240002+eax] ; jmp dword [ebp+eax+0x02] ; 
0x001648b7: push dword [eax+0x00FFFCC1] ; retn 0xFFFC ; 
0x001649af: push dword [eax+0x00FFFCC2] ; ret  ; 
0x000f3c91: push dword [eax+0x04] ; call dword [eax] ; 
0x000918ab: push dword [eax+0x08] ; call esi ; 
0x00156e9e: push dword [eax+0x0B] ; call dword [eax-0x4F000CF5] ; 
0x00156eea: push dword [eax+0x0E] ; jmp dword [eax-0x2F000CF2] ; 
0x00156f46: push dword [eax+0x10] ; call dword [eax-0x4F000CF0] ; 
0x00156f66: push dword [eax+0x11] ; call dword [eax-0x4F000CEF] ; 
0x00156fe2: push dword [eax+0x1F] ; call dword [eax-0x4F000CE1] ; 
0x00157002: push dword [eax+0x20] ; jmp dword [eax-0x2F000CE0] ; 
0x00157072: push dword [eax+0x24] ; call dword [eax-0x4F000CDC] ; 
0x001570b5: push dword [eax+0x26] ; call dword [eax-0x4F000CDA] ; 
0x00163bd7: push dword [eax+ebp-0x04] ; jmp dword [eax+ebp+0x28D4FFFC] ; 
0x000e9e05: push dword [eax+ebp-0x18] ; ret  ; 
0x000d44ad: push dword [eax+ecx-0x0D] ; ret  ; 
0x000acbb9: push dword [eax+edi-0x77] ; retn 0xE283 ; 
0x0003c583: push dword [eax+esi-0x77] ; ret  ; 
0x000b43dc: push dword [eax+esi] ; call dword [edi+0x20] ; 
0x00164aab: push dword [eax-0x04] ; call esp ; 
0x001570ad: push dword [eax] ; call dword [eax+0x26] ; 
0x00106ee4: push dword [eax] ; call dword [esp+0x3C] ; 
0x000916fa: push dword [eax] ; call ebp ; 
0x00164933: push dword [eax] ; ret  ; 
0x0016800b: push dword [eax] ; retn 0x0002 ; 
0x0016483b: push dword [eax] ; retn 0xFFFC ; 
0x000e4341: push dword [ebp+0x08] ; call dword [ebp+0x10] ; 
0x000f452d: push dword [ebp+0x08] ; call dword [edi+0x00002918] ; 
0x000f453a: push dword [ebp+0x08] ; call dword [edi+0x0000291C] ; 
0x000465e2: push dword [ebp+0x08] ; call ecx ; 
0x001211a7: push dword [ebp+eax+0x01] ; retn 0x5689 ; 
0x0011f818: push dword [ebp+ecx*2-0x77] ; retn 0xE283 ; 
0x00112b10: push dword [ebp+edi*2-0x7D] ; retn 0x3901 ; 
0x00163d5f: push dword [ebp+edx*2-0x04] ; jmp dword [esi+edx*2] ; 
0x0007b2b1: push dword [ebp+edx*2-0x09] ; retn 0x0000 ; 
0x000d83a1: push dword [ebp-0x00000098] ; call dword [ebp-0x80] ; 
0x000d95f4: push dword [ebp-0x000000A0] ; call dword [ebp-0x00000088] ; 
0x000b3dc3: push dword [ebp-0x00000104] ; call dword [edi+0x20] ; 
0x000b6efb: push dword [ebp-0x00000114] ; call dword [edi+0x20] ; 
0x000b349f: push dword [ebp-0x00000190] ; call dword [eax+0x10] ; 
0x000b3005: push dword [ebp-0x00000190] ; call dword [eax+0x14] ; 
0x000b5c23: push dword [ebp-0x000001AC] ; call dword [eax+0x18] ; 
0x000b5c6f: push dword [ebp-0x000001AC] ; call dword [ebp+0x08] ; 
0x000b33ce: push dword [ebp-0x000001B0] ; call dword [eax+0x18] ; 
0x000b341a: push dword [ebp-0x000001B0] ; call dword [ebp+0x08] ; 
0x0004a056: push dword [ebp-0x00000470] ; call eax ; 
0x00163953: push dword [ebp-0x04] ; jmp dword [ebp+0x25D4FFFC] ; 
0x0011d453: push dword [ebp-0x64] ; call eax ; 
0x000ce14b: push dword [ebp-0x74] ; call ebx ; 
0x000176a0: push dword [ebx+0x00000004] ; jmp dword [ebx+0x00000008] ; 
0x000199bb: push dword [ebx+0x04] ; call esi ; 
0x000746aa: push dword [ebx+0x24] ; call dword [ebx+0x1C] ; 
0x000747aa: push dword [ebx+0x24] ; call dword [ebx+0x20] ; 
0x000fc522: push dword [ebx+edx*8-0x77] ; retn 0xB70F ; 
0x0010af51: push dword [ebx] ; call dword [ebx+0x08] ; 
0x0010ab7a: push dword [ebx] ; call dword [ebx+0x20] ; 
0x0011cf34: push dword [ebx] ; call dword [edx+0x000001F8] ; 
0x0005e550: push dword [ecx+0x00000098] ; call edx ; 
0x001585e6: push dword [ecx+0x6A] ; call dword [ebx+0x32FFF06A] ; 
0x0016425f: push dword [ecx+edx*4-0x04] ; jmp dword [edx+edx*4] ; 
0x0016758a: push dword [ecx+esi-0x431BFFFE] ; jmp eax ; 
0x000f2245: push dword [ecx+esi-0x77] ; retn 0xF889 ; 
0x001636bf: push dword [ecx-0x04] ; jmp dword [ecx+0x21D4FFFC] ; 
0x00127f15: push dword [ecx] ; call dword [eax+0x0026B48D] ; 
0x0011671f: push dword [ecx] ; call dword [eax+0x6A] ; 
0x00091531: push dword [edi+0x08] ; call esi ; 
0x0010234e: push dword [edi+ebx*8-0x77] ; ret  ; 
0x00163463: push dword [edi+ebx-0x04] ; jmp dword [edi+ebx+0x1FD4FFFC] ; 
0x00100804: push dword [edi+edx-0x7D] ; ret  ; 
0x0005dc9b: push dword [edi-0x77] ; retn 0xE283 ; 
0x0009135f: push dword [edi] ; call ebx ; 
0x0005e456: push dword [edx+0x00000098] ; call eax ; 
0x0011d19c: push dword [edx+0x000001CC] ; call dword [esi+0x000001F0] ; 
0x000f22c7: push dword [edx+0x30] ; call eax ; 
0x0016498b: push dword [edx-0x4300033D] ; retn 0xFFFC ; 
0x0005e499: push dword [esi+0x00000098] ; call eax ; 
0x0002ef06: push dword [esi+0x04] ; call eax ; 
0x001648a7: push dword [esi+0x06FFFCC1] ; retn 0xFFFC ; 
0x0016499f: push dword [esi+0x06FFFCC2] ; ret  ; 
0x000d7998: push dword [esi+0x0C] ; call dword [esi+0x24] ; 
0x000e4314: push dword [esi+ebx*2-0x77] ; ret  ; 
0x0016406b: push dword [esi+esi*2-0x04] ; jmp esp ; 
0x0010acfe: push dword [esi] ; call dword [esi+0x20] ; 
0x00106c0d: push dword [esi] ; call dword [esp+0x2C] ; 
0x000e3fef: push dword [esi] ; call edi ; 
0x00164923: push dword [esi] ; ret  ; 
0x0016482b: push dword [esi] ; retn 0xFFFC ; 
0x00106e40: push dword [esp+0x0000008C] ; call dword [esp+0x48] ; 
0x00020cbf: push dword [esp+0x0000009C] ; call edi ; 
0x00020d67: push dword [esp+0x0000009C] ; call esi ; 
0x000fb0d5: push dword [esp+0x0000046C] ; call eax ; 
0x000fb465: push dword [esp+0x00000470] ; call eax ; 
0x0010a6a2: push dword [esp+0x000022A0] ; call dword [eax+0x08] ; 
0x0010a7d7: push dword [esp+0x000022A0] ; call dword [eax+0x10] ; 
0x00109a01: push dword [esp+0x00002964] ; call dword [esp+0x0000296C] ; 
0x000fe4ec: push dword [esp+0x10] ; call ebx ; 
0x000fe36b: push dword [esp+0x10] ; call edi ; 
0x0011178b: push dword [esp+0x14] ; call dword [eax+0x10] ; 
0x00074782: push dword [esp+0x14] ; call dword [ebx+0x20] ; 
0x000fdd06: push dword [esp+0x14] ; call dword [esp+0x3C] ; 
0x001096d4: push dword [esp+0x14] ; call eax ; 
0x0011cea7: push dword [esp+0x18] ; call dword [eax+0x000001EC] ; 
0x0002d66d: push dword [esp+0x18] ; call edi ; 
0x0011cfb3: push dword [esp+0x1C] ; call dword [eax+0x000001FC] ; 
0x0011a67f: push dword [esp+0x1C] ; call dword [eax+0x04] ; 
0x0011a963: push dword [esp+0x1C] ; call dword [eax+0x0C] ; 
0x0011a6eb: push dword [esp+0x1C] ; call dword [eax+0x10] ; 
0x0006eb67: push dword [esp+0x1C] ; call dword [eax] ; 
0x000fe3b9: push dword [esp+0x1C] ; call dword [esp+0x40] ; 
0x00018906: push dword [esp+0x1C] ; call eax ; 
0x0002d639: push dword [esp+0x24] ; call edi ; 
0x0002d53d: push dword [esp+0x2C] ; call dword [esp+0x40] ; 
0x0009ed3a: push dword [esp+0x38] ; call ebx ; 
0x000e41ad: push dword [esp+0x3C] ; call dword [esp+0x48] ; 
0x0001bc34: push dword [esp+0x3C] ; call ebp ; 
0x0001bcc0: push dword [esp+0x3C] ; call edi ; 
0x0001c440: push dword [esp+0x3C] ; call esi ; 
0x0001c05e: push dword [esp+0x40] ; call ebp ; 
0x0001be06: push dword [esp+0x40] ; call edi ; 
0x0001c87e: push dword [esp+0x44] ; call ebp ; 
0x0001d59d: push dword [esp+0x44] ; call ebx ; 
0x0001c636: push dword [esp+0x44] ; call edi ; 
0x0001cdd6: push dword [esp+0x48] ; call edi ; 
0x00073e73: push dword [esp+0x4C] ; call eax ; 
0x0001f436: push dword [esp+0x4C] ; call edi ; 
0x0001f6bf: push dword [esp+0x4C] ; call esi ; 
0x0001cac6: push dword [esp+0x50] ; call edi ; 
0x0001f05e: push dword [esp+0x50] ; call esi ; 
0x0001e05e: push dword [esp+0x58] ; call edi ; 
0x0001e3e6: push dword [esp+0x58] ; call esi ; 
0x000f8711: push dword [esp+0x5C] ; call dword [esp+0x38] ; 
0x000ae3f8: push dword [esp+0x5C] ; call dword [esp+0x3C] ; 
0x00106a89: push dword [esp+0x60] ; call dword [esp+0x60] ; 
0x0001862f: push dword [esp+0x70] ; call dword [esp+0x70] ; 
0x000185bf: push dword [esp+0x70] ; call dword [esp+0x7C] ; 
0x0005a639: push dword [esp+edx*8+0x39] ; ret  ; 
0x000644af: push eax ; call dword [eax+0x04] ; 
0x000635d6: push eax ; call dword [eax+0x0C] ; 
0x0005e012: push eax ; call dword [eax+0x10] ; 
0x0006c5d8: push eax ; call dword [ebp+0x00000098] ; 
0x0002ee74: push eax ; call dword [ebp+0x000007FC] ; 
0x0006c767: push eax ; call dword [ebx+0x0000009C] ; 
0x00074835: push eax ; call dword [ebx+0x20] ; 
0x00111037: push eax ; call dword [ecx+0x04] ; 
0x001112c5: push eax ; call dword [ecx+0x0C] ; 
0x000497ce: push eax ; call dword [ecx+0x1C] ; 
0x000402f0: push eax ; call dword [ecx+edx*4] ; 
0x0011cb5f: push eax ; call dword [edi+0x000007F8] ; 
0x00108523: push eax ; call dword [edx+0x04] ; 
0x00108671: push eax ; call dword [edx+0x08] ; 
0x00063824: push eax ; call dword [edx+0x0C] ; 
0x00108874: push eax ; call dword [edx+0x10] ; 
0x00111acc: push eax ; call dword [edx+0x14] ; 
0x0006b33a: push eax ; call dword [edx+0x20] ; 
0x0006b4e0: push eax ; call dword [edx+0x24] ; 
0x00067de9: push eax ; call dword [edx+0x30] ; 
0x001089b7: push eax ; call dword [edx] ; 
0x00062d30: push eax ; call dword [esi+0x00000098] ; 
0x0011c986: push eax ; call dword [esi+0x000007F8] ; 
0x000a1282: push eax ; call dword [esp+0x000000E4] ; 
0x0010d9fd: push eax ; call dword [esp+0x24] ; 
0x00114be3: push eax ; call dword [esp+0x40] ; 
0x00115d1a: push eax ; call dword [esp+0x60] ; 
0x000cefae: push eax ; call ebx ; 
0x0001cac9: push eax ; call edi ; 
0x000713e5: push eax ; call edx ; 
0x0001f061: push eax ; call esi ; 
0x0018b761: push eax ; call esp ; 
0x00166709: push eax ; jmp dword [eax+0x51] ; 
0x00166c00: push eax ; jmp dword [eax-0x78] ; 
0x001570c5: push eax ; jmp dword [eax] ; 
0x000da25a: push eax ; jmp dword [esi-0x7D] ; 
0x0018b745: push eax ; jmp dword [esi] ; 
0x0011f716: push eax ; ret  ; 
0x00168023: push eax ; retn 0x0002 ; 
0x001648ff: push eax ; retn 0xFFFC ; 
0x00111018: push ebp ; call dword [eax+0x04] ; 
0x00119faf: push ebp ; call dword [eax+0x0C] ; 
0x00110b4f: push ebp ; call dword [eax+0x10] ; 
0x00111001: push ebp ; call dword [eax+0x14] ; 
0x0006801a: push ebp ; call dword [eax+0x1C] ; 
0x0005fee8: push ebp ; call dword [eax+0x24] ; 
0x000648b6: push ebp ; call dword [ebp+0x10] ; 
0x00064960: push ebp ; call dword [ebp+0x18] ; 
0x000f783f: push ebp ; call dword [ebx+0x0000292C] ; 
0x0011bea5: push ebp ; call dword [ebx-0x00000CC4] ; 
0x0005dd75: push ebp ; call dword [edx+0x40] ; 
0x0006c464: push ebp ; call dword [esi+0x00000098] ; 
0x000eee95: push ebp ; call dword [esi+0x14] ; 
0x00111050: push ebp ; call dword [esp+0x00000118] ; 
0x00071a57: push ebp ; call eax ; 
0x00091b0a: push ebp ; call esi ; 
0x0016b21a: push ebp ; ret  ; 
0x0010aa8e: push ebx ; call dword [eax+0x04] ; 
0x00114b58: push ebx ; call dword [eax+0x08] ; 
0x000625db: push ebx ; call dword [eax+0x0C] ; 
0x00062333: push ebx ; call dword [eax+0x10] ; 
0x001092c7: push ebx ; call dword [eax+0x14] ; 
0x00062a30: push ebx ; call dword [eax+0x18] ; 
0x0004b115: push ebx ; call dword [eax+0x1C] ; 
0x00069025: push ebx ; call dword [eax+0x20] ; 
0x000600f6: push ebx ; call dword [eax+0x24] ; 
0x000624fe: push ebx ; call dword [eax+0x34] ; 
0x000683e0: push ebx ; call dword [eax+0x3C] ; 
0x0006819f: push ebx ; call dword [eax+0x40] ; 
0x0006991e: push ebx ; call dword [eax+0x44] ; 
0x00108e6a: push ebx ; call dword [eax] ; 
0x00063b46: push ebx ; call dword [ebx+0x10] ; 
0x000640d8: push ebx ; call dword [ebx+0x18] ; 
0x000648d4: push ebx ; call dword [ecx+0x40] ; 
0x001093c4: push ebx ; call dword [edx+0x10] ; 
0x000629ca: push ebx ; call dword [edx+0x18] ; 
0x000f78bd: push ebx ; call dword [esi+0x00002930] ; 
0x001092a1: push ebx ; call dword [esi+0x14] ; 
0x00068440: push ebx ; call dword [esi+0x40] ; 
0x000e4771: push ebx ; call dword [esp+0x50] ; 
0x000f42af: push ebx ; call eax ; 
0x000e3f56: push ebx ; call esi ; 
0x0018ba6d: push ebx ; jmp dword [ebp+0x00000004] ; 
0x00182065: push ebx ; jmp dword [esi] ; 
0x000e8a64: push ebx ; ret  ; 
0x00114c2a: push ecx ; call dword [eax+0x04] ; 
0x00107d6e: push ecx ; call dword [eax+0x0C] ; 
0x00043654: push ecx ; call dword [eax+0x1C] ; 
0x00159429: push ecx ; call dword [eax+0x35FFF1FF] ; 
0x00159465: push ecx ; call dword [eax-0x18000E01] ; 
0x001593e1: push ecx ; call dword [eax-0x21000E01] ; 
0x001593d5: push ecx ; call dword [eax-0x6F000E01] ; 
0x00114c42: push ecx ; call dword [eax] ; 
0x00156d55: push ecx ; call dword [ecx+0x00] ; 
0x00156da1: push ecx ; call dword [edi+0x0BFFF1FF] ; 
0x0018b815: push ecx ; call dword [edx+0x01] ; 
0x0011d10c: push ecx ; call dword [edx+0x04] ; 
0x00042a53: push ecx ; call dword [edx+0x1C] ; 
0x00152f24: push ecx ; call dword [esi] ; 
0x00071507: push ecx ; call eax ; 
0x0002ecf9: push ecx ; call edx ; 
0x00156d90: push ecx ; jmp dword [ebp+0x19FFF1FF] ; 
0x00156d85: push ecx ; jmp dword [edi] ; 
0x0018b8d1: push ecx ; jmp dword [esi+0x01] ; 
0x001593cd: push ecx ; jmp edi ; 
0x001786d3: push ecx ; ret  ; 
0x0010850a: push edi ; call dword [eax+0x04] ; 
0x001127ec: push edi ; call dword [eax+0x08] ; 
0x00108628: push edi ; call dword [eax+0x0C] ; 
0x00108555: push edi ; call dword [eax+0x10] ; 
0x00108573: push edi ; call dword [eax+0x14] ; 
0x00109f38: push edi ; call dword [eax+0x18] ; 
0x00040669: push edi ; call dword [eax+0x1C] ; 
0x000691e3: push edi ; call dword [eax+0x20] ; 
0x0006bbe8: push edi ; call dword [eax+0x2C] ; 
0x0011277d: push edi ; call dword [eax] ; 
0x0010a077: push edi ; call dword [ecx+0x18] ; 
0x00040234: push edi ; call dword [ecx+0x1C] ; 
0x00064218: push edi ; call dword [edi+0x04] ; 
0x000633ea: push edi ; call dword [edi+0x0C] ; 
0x0006337e: push edi ; call dword [edi+0x10] ; 
0x0006418b: push edi ; call dword [edi+0x18] ; 
0x0010a033: push edi ; call dword [edx+0x18] ; 
0x00003753: push edi ; call dword [esi+0x6F] ; 
0x0010a6ba: push edi ; call dword [esi] ; 
0x0010853c: push edi ; call dword [esp+0x00000088] ; 
0x00109901: push edi ; call dword [esp+0x00002964] ; 
0x000e47ff: push edi ; call dword [esp+0x40] ; 
0x000401be: push edi ; call eax ; 
0x0002d86d: push edi ; call ebp ; 
0x00064d1e: push edi ; call ebx ; 
0x000e42bd: push edi ; call esi ; 
0x0018bb31: push edi ; jmp dword [eax+eax] ; 
0x0017c419: push edi ; ret  ; 
0x000c9635: push edi ; retn 0xFFF5 ; 
0x00018690: push edx ; call dword [eax+0x000001E0] ; 
0x0011cb0b: push edx ; call dword [eax+0x000007FC] ; 
0x0011a8c6: push edx ; call dword [eax+0x08] ; 
0x00113298: push edx ; call dword [eax+0x0C] ; 
0x00108f2b: push edx ; call dword [eax+0x10] ; 
0x0004295f: push edx ; call dword [eax+0x1C] ; 
0x000b356f: push edx ; call dword [eax+0x20] ; 
0x00062e8b: push edx ; call dword [ebx+0x0000009C] ; 
0x0010a244: push edx ; call dword [ebx+esi*4-0x00000260] ; 
0x0011d0a4: push edx ; call dword [ebx] ; 
0x0011d163: push edx ; call dword [ecx+0x08] ; 
0x0010f65b: push edx ; call dword [ecx+0x0C] ; 
0x0003f7fe: push edx ; call dword [ecx+0x1C] ; 
0x00108494: push edx ; call dword [esp+0x24] ; 
0x000745f3: push edx ; call dword [esp+0x4C] ; 
0x0001a830: push edx ; call eax ; 
0x0013ce48: push edx ; ret  ; 
0x0013cee8: push edx ; retn 0xC2BB ; 
0x00143616: push es ; call edx ; 
0x00158551: push es ; jmp dword [ebp-0x7D000FFA] ; 
0x001581d9: push es ; jmp dword [ebx+0x06] ; 
0x00158395: push es ; jmp ebp ; 
0x00158205: push es ; jmp ebx ; 
0x0008409c: push es ; ret  ; 
0x001648ac: push es ; retn 0xFFFC ; 
0x0010dca3: push esi ; call dword [eax+0x04] ; 
0x0005dac4: push esi ; call dword [eax+0x08] ; 
0x0006239b: push esi ; call dword [eax+0x0C] ; 
0x000628a1: push esi ; call dword [eax+0x10] ; 
0x00062771: push esi ; call dword [eax+0x14] ; 
0x0010f0d8: push esi ; call dword [eax+0x18] ; 
0x0004224f: push esi ; call dword [eax+0x1C] ; 
0x0010f19f: push esi ; call dword [eax+0x24] ; 
0x00060296: push esi ; call dword [eax+0x2C] ; 
0x0005decb: push esi ; call dword [eax+0x30] ; 
0x00060438: push esi ; call dword [eax+0x34] ; 
0x00063ade: push esi ; call dword [eax+0x40] ; 
0x00121776: push esi ; call dword [eax+0x44] ; 
0x0005d8f3: push esi ; call dword [eax+0x48] ; 
0x000b2ca1: push esi ; call dword [eax] ; 
0x0007347b: push esi ; call dword [ebx+0x000018F0] ; 
0x00109200: push esi ; call dword [ebx+0x0C] ; 
0x00109bae: push esi ; call dword [ebx+0x14] ; 
0x00074763: push esi ; call dword [ebx+0x1C] ; 
0x000446fa: push esi ; call dword [ecx+0x1C] ; 
0x00063565: push esi ; call dword [ecx+0x38] ; 
0x00063c6f: push esi ; call dword [ecx+0x40] ; 
0x0011cf8a: push esi ; call dword [edi+0x000001F0] ; 
0x000692a9: push esi ; call dword [edx+0x38] ; 
0x0010dcd8: push esi ; call dword [esp+0x00000088] ; 
0x0010deff: push esi ; call dword [esp+0x00000090] ; 
0x00115271: push esi ; call dword [esp+0x30] ; 
0x00115a36: push esi ; call dword [esp+0x4C] ; 
0x0011ca39: push esi ; call dword [esp+0x70] ; 
0x0001870a: push esi ; call eax ; 
0x001149cd: push esi ; call ebp ; 
0x00091e14: push esi ; call ebx ; 
0x00063d89: push esi ; call ecx ; 
0x0002d626: push esi ; call edi ; 
0x0010a2e0: push esi ; call edx ; 
0x00168121: push esi ; jmp dword [eax] ; 
0x00151bee: push esi ; ret  ; 
0x000d8ae5: push esi ; retn 0x0F01 ; 
0x0005537b: push esi ; retn 0x0F02 ; 
0x000474d2: push esi ; retn 0x0F50 ; 
0x00151991: push esp ; jmp dword [ebx-0x40] ; 
0x0011f786: push esp ; ret  ; 
0x001661c8: push esp ; retn 0xFFEF ; 
0x00167a08: push esp ; retn 0xFFF4 ; 
0x0018bf3d: pushad  ; call dword [eax] ; 
0x00106a8c: pushad  ; call dword [esp+0x60] ; 
0x0018bf6d: pushad  ; jmp dword [ebp+0x07] ; 
0x00182991: pushad  ; jmp esi ; 
0x000079ec: pushad  ; ret  ; 
0x0000b18c: pushad  ; retn 0x0006 ; 
0x0000057c: pushad  ; retn 0x2096 ; 
0x0011d455: pushfd  ; call eax ; 
0x000962e9: pushfd  ; ret  ; 
0x00168014: pushfd  ; retn 0x0002 ; 
0x000b9ee9: rcl bh, 0xFFFFFFFF ; jmp dword [0x00FFFFFF] ; 
0x000e9e83: rcl byte [eax], 0xFFFFFF83 ; retn 0x3904 ; 
0x001341ff: rcl byte [eax], 0xFFFFFF83 ; retn 0x5310 ; 
0x00137055: rcl byte [eax], 0xFFFFFF83 ; retn 0x5710 ; 
0x0012ea8d: rcl byte [eax], 0xFFFFFF83 ; retn 0x8310 ; 
0x0009f739: rcl byte [eax], 0xFFFFFF83 ; retn 0x8910 ; 
0x00067742: rcl byte [ebp-0x15], 1  ; call dword [eax-0x01] ; 
0x001a4588: rcl byte [ebx-0x71FBFFFD], 0xFFFFFFF6 ; jmp dword [ebx+0x00000000] ; 
0x001642b4: rcl byte [ecx-0x6DAF0004], 0xFFFFFFFC ; jmp eax ; 
0x00163e44: rcl byte [edi-0x04], 1  ; jmp dword [eax-0x7F0003A8] ; 
0x000f8e0a: rcl byte [edi-0x0B], 1  ; call dword [eax-0x73] ; 
0x00156dc0: rcl byte [edi-0x14], 1  ; jmp eax ; 
0x00158c80: rcl byte [edx-0x0F], cl ; call edx ; 
0x00156fc8: rcl byte [edx], 0xFFFFFFF3 ; call eax ; 
0x00136ffc: rcl byte [edx], 0xFFFFFFFB ; jmp dword [esi+0x0F] ; 
0x00156fcc: rcl byte [edx], 1  ; jmp eax ; 
0x00163d08: rcl byte [esi-0x04], cl ; jmp dword [edx+0x57] ; 
0x000f9f8a: rcl byte [esi-0x0B], 1  ; call dword [eax-0x73] ; 
0x0016437c: rcl byte [esp+edi*8-0x0387DF01], 1  ; jmp eax ; 
0x000af185: rcl ch, 0xFFFFFFEF ; call dword [eax-0x18] ; 
0x0018fdc0: rcl ch, 1  ; jmp dword [edx+0x01] ; 
0x0008fab5: rcl dword [eax], 0xFFFFFF83 ; retn 0x2910 ; 
0x000a06bc: rcl dword [eax], 0xFFFFFF83 ; retn 0x8310 ; 
0x000bc265: rcl dword [ebx+0x56], cl ; call edi ; 
0x0010acfb: rcl dword [ecx+0x53], 0xFFFFFFFF ; call dword [esi+0x20] ; 
0x0008b9a1: rcl dword [edi+esi*4+0x0C03000C], 0xFFFFFF91 ; jmp ecx ; 
0x00052bca: rcl esi, 0xFFFFFFFF ; jmp dword [esi-0x70] ; 
0x001859e0: rcr ah, 0xFFFFFFF0 ; jmp dword [ecx+0x00000005] ; 
0x00066680: rcr ah, 0xFFFFFFFA ; call dword [eax-0x18] ; 
0x00100835: rcr byte [eax+eax-0x34770000], 0x00000001 ; ret  ; 
0x00163e7c: rcr byte [eax-0x04], 1  ; jmp dword [eax] ; 
0x000ae183: rcr byte [eax-0x0B], 1  ; call dword [eax-0x73] ; 
0x0002cb6a: rcr byte [ebx+0x5E], 0x0000005F ; ret  ; 
0x00017826: rcr byte [ebx+0x5E], 1  ; ret  ; 
0x0007d3d7: rcr byte [ebx+0x5F], 1  ; ret  ; 
0x000ed4c3: rcr byte [ebx-0x0B], 1  ; call dword [eax-0x73] ; 
0x00184d98: rcr byte [ebx-0x3C5BFFFF], 1  ; jmp dword [eax+0x00] ; 
0x00163374: rcr byte [ebx], 0xFFFFFFFC ; jmp eax ; 
0x000f3d5e: rcr byte [ecx+eax], cl ; retn 0xD689 ; 
0x0013d9f2: rcr byte [edi+0x5D], 0x0000005B ; ret  ; 
0x000790f3: rcr byte [edi+0x5D], 1  ; ret  ; 
0x0007e4dd: rcr byte [edi+0x5E], 1  ; ret  ; 
0x00163f64: rcr byte [edx-0x04], 1  ; jmp dword [eax+0x5B] ; 
0x000648a2: rcr byte [esi+0x5F], 0x0000005D ; ret  ; 
0x000d1ac8: rcr byte [esi+0x5F], 0x0000005D ; retn 0x001C ; 
0x0003d575: rcr byte [esi+0x5F], 1  ; ret  ; 
0x0016455c: rcr byte [esi-0x60AF0004], 0xFFFFFFFC ; jmp eax ; 
0x00157060: rcr byte [esi], 0xFFFFFFF3 ; jmp dword [eax] ; 
0x0015b204: rcr cl, 0xFFFFFFF6 ; call dword [eax-0x26] ; 
0x00087865: rcr dword [esi+esi*8+0x0C03000C], 0xFFFFFF99 ; jmp ecx ; 
